x,id,location,date,time,date_time,season,year,season_year
499,Ulupo.Spring_43815,Ulupo.Spring,12/16/19,12:00 AM,43815,WINTER,2019,WINTER_2019
500,Waiawia_43815,Waiawia,12/16/19,12:00 AM,43815,WINTER,2019,WINTER_2019
501,Kalapahapuu_43840,Kalapahapuu,1/10/20,10:45 AM,43840.44792,WINTER,2020,WINTER_2019
502,Lepelau_43840,Lepelau,1/10/20,9:00 AM,43840.375,WINTER,2020,WINTER_2019
503,Koholalele_Kai_43844,Koholalele_Kai,1/14/20,12:15 PM,43844.51042,WINTER,2020,WINTER_2019
504,Waihalulu_43844,Waihalulu,1/14/20,8:45 AM,43844.36458,WINTER,2020,WINTER_2019
505,KaluaoLono_punawai_Lepelau_43847,KaluaoLono_punawai_Lepelau,1/17/20,9:30 AM,43847.39583,WINTER,2020,WINTER_2019
506,Kahua_Waipunalau_43854,Kahua_Waipunalau,1/24/20,12:00 AM,43854,WINTER,2020,WINTER_2019
507,Kaha_43856,Kaha,1/26/20,12:00 AM,43856,WINTER,2020,WINTER_2019
508,Kapaa_Quary_Spring_43856,Kapaa_Quary_Spring,1/26/20,12:00 AM,43856,WINTER,2020,WINTER_2019
509,Mokapu_Outlet_43856,Mokapu_Outlet,1/26/20,12:00 AM,43856,WINTER,2020,WINTER_2019
510,Sherines_House_43856,Sherines_House,1/26/20,12:00 AM,43856,WINTER,2020,WINTER_2019
511,W.Kailua_Bay_1_43856,W.Kailua_Bay_1,1/26/20,12:00 AM,43856,WINTER,2020,WINTER_2019
512,W.Kailua_Bay_2_43856,W.Kailua_Bay_2,1/26/20,12:00 AM,43856,WINTER,2020,WINTER_2019
513,W.Kailua_Bay_CoralReef_43856,W.Kailua_Bay_CoralReef,1/26/20,12:00 AM,43856,WINTER,2020,WINTER_2019
514,Buzz_43863,Buzz,2/2/20,12:00 AM,43863,WINTER,2020,WINTER_2019
515,E.Kailua_Bay_1_43863,E.Kailua_Bay_1,2/2/20,12:00 AM,43863,WINTER,2020,WINTER_2019
516,E.Kailua_Bay_2_43863,E.Kailua_Bay_2,2/2/20,12:00 AM,43863,WINTER,2020,WINTER_2019
517,E.Kailua_Bay_CoralReef_43863,E.Kailua_Bay_CoralReef,2/2/20,12:00 AM,43863,WINTER,2020,WINTER_2019
518,Kaha_43863,Kaha,2/2/20,,43863,WINTER,2020,WINTER_2019
519,Kapaa_Quary_Spring_43863,Kapaa_Quary_Spring,2/2/20,,43863,WINTER,2020,WINTER_2019
520,Mauka_Kawainui_43863,Mauka_Kawainui,2/2/20,,43863,WINTER,2020,WINTER_2019
521,Sherines_House_43863,Sherines_House,2/2/20,,43863,WINTER,2020,WINTER_2019
522,W.Kailua_Bay_1_43863,W.Kailua_Bay_1,2/2/20,,43863,WINTER,2020,WINTER_2019
523,W.Kailua_Bay_2_43863,W.Kailua_Bay_2,2/2/20,,43863,WINTER,2020,WINTER_2019
524,W.Kailua_Bay_CoralReef_43863,W.Kailua_Bay_CoralReef,2/2/20,,43863,WINTER,2020,WINTER_2019
525,Waiawia_43863,Waiawia,2/2/20,,43863,WINTER,2020,WINTER_2019
526,Koholalele_Kai_43867,Koholalele_Kai,2/6/20,11:30 AM,43867.47917,WINTER,2020,WINTER_2019
527,Waihalulu_43867,Waihalulu,2/6/20,2:30 PM,43867.60417,WINTER,2020,WINTER_2019
528,Kalapahapuu_43892,Kalapahapuu,3/2/20,10:00 AM,43892.41667,SPRING,2020,SPRING_2020
529,Lepelau_43892,Lepelau,3/2/20,9:30 AM,43892.39583,SPRING,2020,SPRING_2020
530,Waihalulu_43892,Waihalulu,3/2/20,11:15 AM,43892.46875,SPRING,2020,SPRING_2020
531,KaluaoLono_punawai_Lepelau_43902,KaluaoLono_punawai_Lepelau,3/12/20,11:00 AM,43902.45833,SPRING,2020,SPRING_2020
532,Koholalele_Kai_43902,Koholalele_Kai,3/12/20,11:00 AM,43902.45833,SPRING,2020,SPRING_2020
533,Waihalulu_43902,Waihalulu,3/12/20,11:45 AM,43902.48958,SPRING,2020,SPRING_2020
534,Koholalele_Kai_43931,Koholalele_Kai,4/10/20,2:15 PM,43931.59375,SPRING,2020,SPRING_2020
535,Waihalulu_43931,Waihalulu,4/10/20,1:30 PM,43931.5625,SPRING,2020,SPRING_2020
536,Koholalele_Kai_43957,Koholalele_Kai,5/6/20,11:00 AM,43957.45833,SPRING,2020,SPRING_2020
537,Waihalulu_43957,Waihalulu,5/6/20,1:45 PM,43957.57292,SPRING,2020,SPRING_2020
538,Koholalele_Kai_43990,Koholalele_Kai,6/8/20,9:30 AM,43990.39583,SUMMER,2020,SUMMER_2020
539,Waihalulu_43990,Waihalulu,6/8/20,10:30 AM,43990.4375,SUMMER,2020,SUMMER_2020
540,Koholalele_Kai_44021,Koholalele_Kai,7/9/20,11:15 AM,44021.46875,SUMMER,2020,SUMMER_2020
541,Waihalulu_44021,Waihalulu,7/9/20,10:30 AM,44021.4375,SUMMER,2020,SUMMER_2020
542,Koholalele_Kai_44047,Koholalele_Kai,8/4/20,1:15 PM,44047.55208,SUMMER,2020,SUMMER_2020
543,Waihalulu_44047,Waihalulu,8/4/20,1:45 PM,44047.57292,SUMMER,2020,SUMMER_2020
544,Richardson_47174,Richardson,2/25/20,,47174,WINTER,2020,WINTER_2019
545,Kahanaiki_stream_43815,Kahanaiki_stream,12/16/19,,43815,WINTER,2019,WINTER_2019
